datetime_utc,lmp,congestion,loss,energy
2023-11-25 18:00:00+00:00,32.19833333333333,-10.878333333333332,1.0533333333333335,42.023333333333326
2023-11-25 19:00:00+00:00,32.625,-5.214166666666666,1.345,36.494166666666665
2023-11-25 20:00:00+00:00,42.4975,-23.636666666666667,0.8850000000000001,65.24916666666667
2023-11-25 21:00:00+00:00,41.005833333333335,-27.555000000000003,0.59,67.97083333333333
2023-11-25 22:00:00+00:00,63.57666666666666,-34.74666666666666,1.4225,96.90083333333332
2023-11-25 23:00:00+00:00,53.446666666666665,-4.904166666666667,2.4875000000000003,55.86333333333334
2023-11-26 00:00:00+00:00,48.41416666666667,-19.493333333333332,1.4800000000000002,66.4275
2023-11-26 01:00:00+00:00,42.13428571428572,-12.397142857142857,1.5335714285714286,52.99785714285715
2023-11-26 02:00:00+00:00,37.1925,-8.688333333333334,1.4024999999999999,44.47833333333334
2023-11-26 03:00:00+00:00,36.28,-3.4033333333333338,1.6216666666666668,38.06166666666667
2023-11-26 04:00:00+00:00,40.77583333333333,-19.30666666666667,0.9841666666666667,59.09833333333333
2023-11-26 05:00:00+00:00,39.704166666666666,0.0,1.76,37.94416666666667
2023-11-26 06:00:00+00:00,36.8525,-2.5083333333333333,1.5283333333333333,37.832499999999996
2023-11-26 07:00:00+00:00,35.81333333333333,-0.1725,1.5366666666666664,34.44916666666666
2023-11-26 08:00:00+00:00,33.372499999999995,-2.7675,1.2316666666666667,34.908333333333324
2023-11-26 09:00:00+00:00,32.03916666666667,-3.001666666666667,1.1633333333333333,33.8775
2023-11-26 10:00:00+00:00,39.1675,-12.049999999999999,1.0516666666666667,50.165833333333325
